GI3,cupriavidus,cupriavidus,22217
GI3,cupriavidus,tistrella,90
GI3,acidovorax,morganella,1
GI3,pseudomonas,xylella,124
GI3,azoarcus,hydrogenophaga,7
GI3,bordetella,xanthomonas,6
GI3,pseudomonas,serratia,58579
GI3,acidovorax,pseudomonas,14678
GI3,morganella,serratia,106
GI3,achromobacter,pandoraea,26
GI3,bordetella,pseudomonas,36470
GI3,burkholderia,stenotrophomonas,403
GI3,pseudomonas,pseudomonas,24573633
GI3,acidovorax,bordetella,51
GI3,aeromonas,burkholderia,52
GI3,morganella,paraburkholderia,6
GI3,paraburkholderia,serratia,4
GI3,bordetella,bordetella,9102
GI3,burkholderia,xylella,26
GI3,achromobacter,comamonas,150
GI3,pseudomonas,tistrella,22707
GI3,klebsiella,pseudomonas,43505
GI3,acidovorax,azoarcus,150
GI3,burkholderia,xanthomonas,320
GI3,bordetella,burkholderia,306
GI3,burkholderia,cupriavidus,191
GI3,aeromonas,cupriavidus,78
GI3,burkholderia,serratia,1333
GI3,aeromonas,bordetella,98
GI3,burkholderia,pseudomonas,39617
GI3,delftia,hydrogenophaga,50
GI3,acidovorax,burkholderia,45
GI3,azoarcus,delftia,1
GI3,azoarcus,burkholderia,9
GI3,klebsiella,serratia,10755
GI3,comamonas,pseudomonas,2614
GI3,delftia,delftia,5987
GI3,stenotrophomonas,tistrella,506
GI3,achromobacter,tistrella,942
GI3,tistrella,tistrella,5226
GI3,delftia,tistrella,39
GI3,aeromonas,pseudomonas,17610
GI3,castellaniella,stenotrophomonas,4
GI3,pseudomonas,stenotrophomonas,113834
GI3,aeromonas,aeromonas,1797
GI3,aeromonas,delftia,21
GI3,cupriavidus,delftia,104
GI3,azoarcus,cupriavidus,22
GI3,comamonas,comamonas,3912
GI3,achromobacter,acidovorax,392
GI3,pandoraea,pandoraea,2066
GI3,hydrogenophaga,hydrogenophaga,4909
GI3,castellaniella,pseudomonas,5
GI3,klebsiella,klebsiella,115228
GI3,achromobacter,hydrogenophaga,80
GI3,cupriavidus,pseudomonas,38035
GI3,acidovorax,delftia,27
GI3,burkholderia,delftia,59
GI3,aeromonas,hydrogenophaga,10
GI3,burkholderia,comamonas,116
GI3,bordetella,xylella,6
GI3,bordetella,delftia,71
GI3,acidovorax,cupriavidus,92
GI3,comamonas,serratia,661
GI3,achromobacter,delftia,814
GI3,acidovorax,hydrogenophaga,40
GI3,bordetella,cupriavidus,180
GI3,azoarcus,pseudomonas,3091
GI3,paraburkholderia,pseudomonas,420
GI3,delftia,stenotrophomonas,560
GI3,achromobacter,aeromonas,794
GI3,paraburkholderia,paraburkholderia,50119
GI3,achromobacter,stenotrophomonas,3725
GI3,azoarcus,azoarcus,4058
GI3,pandoraea,pseudomonas,17
GI3,bordetella,castellaniella,2
GI3,serratia,stenotrophomonas,35
GI3,aeromonas,tistrella,110
GI3,acidovorax,serratia,2
GI3,xanthomonas,xanthomonas,3431
GI3,cupriavidus,paraburkholderia,8
GI3,bordetella,comamonas,75
GI3,klebsiella,stenotrophomonas,116
GI3,acidovorax,aeromonas,19
GI3,morganella,morganella,2736
GI3,morganella,pseudomonas,10887
GI3,achromobacter,paraburkholderia,24
GI3,hydrogenophaga,tistrella,5
GI3,achromobacter,morganella,4
GI3,comamonas,klebsiella,396
GI3,xanthomonas,xylella,52
GI3,azoarcus,bordetella,6
GI3,burkholderia,burkholderia,10468
GI3,acidovorax,xylella,1
GI3,bordetella,tistrella,125
GI3,achromobacter,azoarcus,80
GI3,burkholderia,hydrogenophaga,10
GI3,achromobacter,bordetella,1900
GI3,delftia,pseudomonas,14955
GI3,acidovorax,tistrella,34
GI3,achromobacter,klebsiella,2348
GI3,aeromonas,azoarcus,6
